season,name,team,position,usg_1st_down,usg_2nd_down,usg_3rd_down,usg_standard_downs,usg_passing_downs,usg_overall
2022,Chris Tyree,Notre Dame,RB,0.1504,0.207,0.044,0.161,0.123,0.1472
2022,Lexington Joseph,Florida International,RB,0.1568,0.165,0.11,0.209,0.102,0.1471
2022,Micah Bernard,Utah,RB,0.1479,0.168,0.11,0.12,0.167,0.1458
2022,Christian Turner,Wake Forest,RB,0.1715,0.15,0.086,0.188,0.082,0.1449
2022,Xavier Hutchinson,Iowa State,WR,0.1006,0.144,0.223,0.165,0.181,0.1447
2022,Shedro Louis,Liberty,RB,0.1794,0.129,0.089,0.176,0.08,0.1445
2022,Lawrance Toafili,Florida State,RB,0.1746,0.133,0.098,0.137,0.105,0.1436
2022,Tyler Shough,Texas Tech,QB,0.1346,0.144,0.171,0.132,0.163,0.1433
2022,Tyler Lavine,SMU,RB,0.1407,0.149,0.115,0.237,0.086,0.143
2022,Micah Kelly,Toledo,RB,0.1779,0.14,0.083,0.148,0.091,0.1429
2022,RJ Harvey,UCF,RB,0.1701,0.147,0.089,0.163,0.074,0.1425
2022,Garrett Greene,West Virginia,QB,0.1536,0.136,0.125,0.107,0.152,0.1424
2022,Cameron Davis,Washington,RB,0.134,0.145,0.157,0.223,0.085,0.1411
2022,Henry Colombi,Marshall,QB,0.1147,0.131,0.212,0.106,0.195,0.1407
2022,Jase McClellan,Alabama,RB,0.1641,0.147,0.071,0.176,0.078,0.1406
2022,Braxton Burmeister,San Diego State,QB,0.1241,0.122,0.208,0.124,0.169,0.1403
2022,Keyon Mozee,Miami (OH),RB,0.1626,0.144,0.1,0.225,0.062,0.1396
2022,Nathaniel Dell,Houston,WR,0.1496,0.145,0.106,0.139,0.12,0.1396
2022,Zay Flowers,Boston College,WR,0.1333,0.13,0.171,0.161,0.136,0.1394
2022,Elijah Green,North Carolina,RB,0.157,0.156,0.074,0.192,0.08,0.1382
2022,TreVeyon Henderson,Ohio State,RB,0.1597,0.163,0.045,0.14,0.085,0.1381
2022,Peny Boone,Toledo,RB,0.1456,0.144,0.107,0.23,0.061,0.1369
2022,Nathaniel Peat,Missouri,RB,0.1818,0.14,0.052,0.114,0.091,0.1367
2022,Josh Williams,LSU,RB,0.1507,0.113,0.117,0.169,0.086,0.1362
2022,Charlie Jones,Purdue,WR,0.1194,0.167,0.126,0.102,0.189,0.1354
2022,Kevorian Barnes,UT San Antonio,RB,0.1446,0.147,0.096,0.156,0.098,0.1353
2022,Josh Henderson,Indiana,RB,0.139,0.149,0.12,0.184,0.098,0.1352
2022,Hudson Card,Texas,QB,0.1383,0.12,0.159,0.089,0.169,0.1346
2022,Jase Bauer,Central Michigan,QB,0.1375,0.136,0.113,0.147,0.117,0.134
2022,Devontae Houston,Connecticut,RB,0.1685,0.128,0.093,0.089,0.12,0.1336
2022,Jaheim Bell,South Carolina,TE,0.1662,0.105,0.105,0.144,0.084,0.1325
2022,Max Johnson,Texas A&M,QB,0.1178,0.131,0.171,0.078,0.183,0.1321
2022,Perris Jones,Virginia,RB,0.1367,0.176,0.069,0.21,0.084,0.132
2022,Riley Tyson,Army,RB,0.1514,0.145,0.076,0.158,0.059,0.1314
2022,Nevan Cremascoli,Northern Illinois,QB,0.0661,0.153,0.195,0.108,0.232,0.1312
2022,Dallan Hayden,Ohio State,RB,0.1414,0.143,0.097,0.16,0.085,0.1307
2022,Jalen Holston,Virginia Tech,RB,0.1689,0.101,0.093,0.159,0.071,0.1306
2022,Qualan Jones,Baylor,RB,0.1243,0.144,0.138,0.127,0.136,0.1301
2022,Jaylon Jackson,Eastern Michigan,RB,0.1584,0.148,0.058,0.132,0.081,0.13
2022,Marvin Harrison Jr.,Ohio State,WR,0.1126,0.132,0.162,0.119,0.164,0.1295
2022,Trey Palmer,Nebraska,WR,0.1494,0.113,0.114,0.103,0.118,0.1293
2022,Roschon Johnson,Texas,RB,0.1354,0.12,0.123,0.147,0.103,0.1292
2022,Oscar Adaway III,North Texas,RB,0.1429,0.142,0.074,0.137,0.105,0.1289
2022,Terrence Williams,Louisiana,RB,0.1136,0.128,0.148,0.198,0.099,0.1288
2022,Latrele Palmer,James Madison,RB,0.1479,0.152,0.053,0.123,0.107,0.1286
2022,Clyde Price,Akron,RB,0.1162,0.158,0.104,0.226,0.082,0.1285
2022,Camerun Peoples,Appalachian State,RB,0.1378,0.129,0.099,0.133,0.12,0.1285
2022,Keylon Stokes,Tulsa,WR,0.1425,0.113,0.108,0.07,0.147,0.1273
2022,Antario Brown,Northern Illinois,RB,0.1712,0.126,0.047,0.132,0.06,0.1261
2022,Jordan Byrd,San Diego State,RB,0.1586,0.131,0.067,0.118,0.091,0.1256
2022,Cameron Montgomery,Rice,RB,0.1708,0.129,0.027,0.107,0.078,0.1252
2022,Jacurri Brown,Miami,QB,0.1136,0.113,0.18,0.138,0.133,0.1247
2022,Chez Mellusi,Wisconsin,RB,0.1536,0.142,0.036,0.17,0.041,0.1246
2022,Emeka Egbuka,Ohio State,WR,0.1073,0.116,0.188,0.082,0.204,0.1245
2022,Deshaun Fenwick,Oregon State,RB,0.1464,0.157,0.029,0.159,0.062,0.1244
2022,Jevyon Ducker,Memphis,RB,0.1506,0.09,0.119,0.153,0.063,0.124
2022,Asa Martin,Memphis,RB,0.1351,0.133,0.097,0.157,0.082,0.124
2022,Joshua Cephus,UT San Antonio,WR,0.1147,0.129,0.147,0.093,0.164,0.1237
2022,Jacquez Stuart,Toledo,RB,0.1536,0.122,0.077,0.129,0.076,0.1236
2022,Jack Chambers,NC State,QB,0.0899,0.125,0.185,0.145,0.151,0.1229
2022,Hank Bachmeier,Boise State,QB,0.1142,0.084,0.207,0.099,0.149,0.1221
2022,Isaac Guerendo,Wisconsin,RB,0.1024,0.142,0.131,0.11,0.162,0.1216
2022,Josh Downs,North Carolina,WR,0.0855,0.136,0.16,0.121,0.173,0.1215
2022,Rashee Rice,SMU,WR,0.1086,0.128,0.137,0.09,0.158,0.121
2022,Corey Crooms,Western Michigan,WR,0.1225,0.118,0.123,0.099,0.128,0.1208
2022,Justin Johnson,West Virginia,RB,0.1276,0.151,0.068,0.149,0.082,0.1206
2022,Christian Washington,New Mexico,RB,0.1538,0.098,0.089,0.166,0.053,0.1202
2022,Brandon Campbell,Houston,RB,0.1286,0.118,0.106,0.144,0.096,0.1201
2022,Dontae Smith,Georgia Tech,RB,0.1362,0.126,0.085,0.131,0.098,0.1199
2022,Andrew Henry,Louisiana Monroe,RB,0.123,0.139,0.088,0.133,0.107,0.1193
2022,Evan Prater,Cincinnati,QB,0.0957,0.133,0.147,0.127,0.141,0.1193
2022,Keytaon Thompson,Virginia,WR,0.1043,0.118,0.146,0.138,0.124,0.1192
2022,Jose Barbon,Temple,WR,0.1132,0.094,0.171,0.076,0.153,0.1191
2022,Treyson Potts,Minnesota,RB,0.1362,0.136,0.054,0.155,0.061,0.1187
2022,Xavier Worthy,Texas,WR,0.1268,0.116,0.109,0.099,0.127,0.1184
2022,Tyrin Smith,UTEP,WR,0.1095,0.104,0.167,0.092,0.144,0.118
2022,Sam Pinckney,Coastal Carolina,WR,0.1268,0.112,0.104,0.073,0.137,0.118
2022,John Lee Eldridge III,Air Force,RB,0.0993,0.144,0.113,0.114,0.153,0.1175
2022,Kay'Ron Adams,UMass,RB,0.1414,0.133,0.064,0.103,0.097,0.1169
2022,Zakhari Franklin,UT San Antonio,WR,0.1222,0.108,0.096,0.102,0.119,0.1168
2022,Brian Snead,Arkansas State,RB,0.1555,0.122,0.043,0.142,0.064,0.1166
2022,Carlos Del Rio-Wilson,Syracuse,QB,0.0977,0.105,0.185,0.036,0.193,0.1163
2022,Deion Smith,Colorado,RB,0.1331,0.126,0.087,0.115,0.093,0.1159
2022,Jacob Zeno,UAB,QB,0.1022,0.112,0.149,0.08,0.156,0.1157
2022,Byrum Brown,South Florida,QB,0.1104,0.103,0.133,0.105,0.13,0.1154
2022,Ta'Zhawn Henry,Houston,RB,0.1417,0.118,0.056,0.13,0.068,0.1153
2022,Reese White,Coastal Carolina,RB,0.1386,0.086,0.097,0.14,0.07,0.1153
2022,Tyre Shelton,Miami (OH),RB,0.1527,0.124,0.045,0.088,0.084,0.1146
2022,Jamious Griffin,Oregon State,RB,0.1243,0.149,0.043,0.117,0.086,0.114
2022,Vincent Terrell II,Navy,WR,0.1341,0.106,0.101,0.066,0.128,0.1131
2022,CJ Harris,Ohio,QB,0.0838,0.124,0.157,0.082,0.171,0.1128
2022,Rome Odunze,Washington,WR,0.122,0.083,0.126,0.064,0.134,0.1126
2022,Will Sheppard,Vanderbilt,WR,0.1049,0.092,0.147,0.107,0.124,0.1124
2022,A.T. Perry,Wake Forest,WR,0.1256,0.107,0.098,0.076,0.119,0.1122
2022,Emari Demercado,TCU,RB,0.1244,0.122,0.076,0.109,0.1,0.1119
2022,Jaylen Coleman,Duke,RB,0.1003,0.142,0.085,0.149,0.098,0.1116
2022,Ryan O'Keefe,UCF,WR,0.1117,0.127,0.078,0.098,0.123,0.1116
2022,J.Michael Sturdivant,California,WR,0.1045,0.113,0.132,0.104,0.125,0.1114
2022,Treyson Bourguet,Western Michigan,QB,0.0927,0.105,0.135,0.118,0.125,0.1113
2022,Malachi Corley,Western Kentucky,WR,0.1132,0.119,0.097,0.088,0.122,0.1113
2022,Phil Mafah,Clemson,RB,0.1208,0.149,0.026,0.11,0.097,0.1112
2022,Nate Noel,Appalachian State,RB,0.1199,0.121,0.086,0.129,0.08,0.1111
2022,Elijhah Badger,Arizona State,WR,0.0997,0.126,0.127,0.115,0.118,0.1109
2022,Jakobi Buchanan,Army,RB,0.1197,0.084,0.117,0.138,0.059,0.1109
2022,Smoke Harris,Louisiana Tech,WR,0.1425,0.074,0.086,0.1,0.073,0.1104
2022,Elijah Collins,Michigan State,RB,0.115,0.116,0.087,0.15,0.074,0.1104
2022,Charvis Thornton,Louisiana Tech,RB,0.1257,0.114,0.092,0.124,0.088,0.1104
2022,Jalen McMillan,Washington,WR,0.1029,0.109,0.132,0.082,0.142,0.1104
2022,Haden Carlson,Florida International,QB,0.0947,0.113,0.133,0.096,0.134,0.1103
2022,Justin Lynch,Northern Illinois,QB,0.0781,0.111,0.154,0.146,0.12,0.1096
2022,Treshaun Ward,Florida State,RB,0.1402,0.104,0.052,0.109,0.06,0.1095
2022,Reynaldo Flores,UTEP,RB,0.0917,0.127,0.105,0.114,0.129,0.1091
2022,Kaelon Black,James Madison,RB,0.1288,0.091,0.08,0.127,0.066,0.1086
2022,Tyler Hudson,Louisville,WR,0.0966,0.096,0.143,0.101,0.125,0.1085
2022,Keshawn King,Virginia Tech,RB,0.1523,0.097,0.046,0.098,0.059,0.1081
2022,Dylan Downing,Purdue,RB,0.1418,0.077,0.066,0.127,0.044,0.1081
2022,CJ Donaldson,West Virginia,TE,0.099,0.125,0.108,0.161,0.07,0.1079
2022,Kenan Christon,San Diego State,RB,0.1414,0.095,0.067,0.087,0.078,0.1078
2022,Davion Ervin-Poindexter,Western Kentucky,RB,0.1375,0.087,0.076,0.108,0.061,0.1075
2022,Tory Horton,Colorado State,WR,0.1077,0.074,0.159,0.077,0.121,0.1072
2022,Tiyon Evans,Louisville,RB,0.142,0.115,0.037,0.122,0.059,0.1072
2022,Garret Rangel,Oklahoma State,QB,0.0995,0.112,0.114,0.077,0.132,0.1071
2022,Stacy Sneed,Houston,RB,0.1181,0.111,0.081,0.125,0.072,0.1068
2022,Jaylan Knighton,Miami,RB,0.1025,0.113,0.106,0.138,0.084,0.106
2022,EJ Wilson Jr.,Florida International,RB,0.1243,0.109,0.081,0.136,0.072,0.1054
2022,Lopini Katoa,BYU,RB,0.0988,0.121,0.104,0.136,0.088,0.1054
2022,Kye Robichaux,Western Kentucky,RB,0.1321,0.099,0.069,0.139,0.037,0.105
2022,Mikey Keene,UCF,QB,0.0838,0.124,0.128,0.08,0.165,0.105
2022,Rodney Hammond Jr.,Pittsburgh,RB,0.1223,0.107,0.07,0.142,0.049,0.1048
2022,Tre Harris,Louisiana Tech,WR,0.081,0.1,0.149,0.1,0.136,0.1044
2022,Nathan Carter,Connecticut,RB,0.1398,0.082,0.079,0.125,0.044,0.1036
2022,Maquel Haywood,Navy,WR,0.1098,0.101,0.094,0.082,0.113,0.1034
2022,Ayo Adeyi,North Texas,RB,0.1581,0.085,0.02,0.063,0.055,0.1034
2022,Jalin Hyatt,Tennessee,WR,0.1122,0.101,0.092,0.074,0.115,0.1031
2022,Evan Stewart,Texas A&M,WR,0.092,0.106,0.118,0.09,0.123,0.103
2022,Zuberi Mobley,Florida Atlantic,RB,0.1167,0.102,0.087,0.144,0.051,0.1029
2022,Brian Casteel,Nevada,WR,0.1013,0.087,0.121,0.036,0.14,0.1029
2022,Alex Broome,Boston College,RB,0.1267,0.105,0.063,0.099,0.074,0.1028
2022,CJ Montes,New Mexico,QB,0.049,0.121,0.159,0.083,0.177,0.1026
2022,Anthony Hankerson,Colorado,RB,0.0935,0.117,0.12,0.139,0.089,0.1025
2022,Jovantae Barnes,Oklahoma,RB,0.0959,0.12,0.095,0.124,0.091,0.1019
2022,Antwane Wells Jr.,South Carolina,WR,0.1128,0.081,0.112,0.059,0.117,0.1017
2022,Juju McDowell,South Carolina,RB,0.1009,0.105,0.098,0.118,0.092,0.1017
2022,Dontayvion Wicks,Virginia,WR,0.1007,0.083,0.115,0.065,0.12,0.1017
2022,Michael Mayer,Notre Dame,TE,0.1031,0.082,0.133,0.083,0.113,0.1015
2022,Khaleb Hood,Georgia Southern,WR,0.1048,0.084,0.115,0.052,0.139,0.101
2022,J.C. Santana,Tulsa,WR,0.1102,0.102,0.09,0.07,0.108,0.1008
2022,Jalon Calhoun,Duke,WR,0.1064,0.096,0.106,0.066,0.115,0.1007
2022,Rocky Lombardi,Northern Illinois,QB,0.0811,0.103,0.142,0.057,0.164,0.1006
2022,Ari Broussard,Rice,RB,0.1025,0.073,0.116,0.19,0.041,0.1004
2022,Calvin Hill,Texas State,RB,0.1218,0.106,0.056,0.117,0.055,0.1001
2022,Ahmani Marshall,Appalachian State,RB,0.1046,0.099,0.086,0.124,0.072,0.0995
2022,Corey Kiner,Cincinnati,RB,0.1089,0.107,0.067,0.152,0.062,0.0994
2022,Shocky Jacques-Louis,Akron,WR,0.1021,0.097,0.104,0.073,0.112,0.0992
2022,Daniel George,Akron,WR,0.1197,0.077,0.096,0.051,0.102,0.0992
2022,Jaylen Jenkins,Washington State,RB,0.1284,0.099,0.048,0.083,0.07,0.0991
2022,DJ Giddens,Kansas State,RB,0.1102,0.101,0.069,0.106,0.075,0.099
2022,Steven Anderson,Tulsa,RB,0.0995,0.124,0.048,0.158,0.054,0.0984
2022,Demario Douglas,Liberty,WR,0.1029,0.1,0.077,0.097,0.088,0.0983
2022,Tylan Hines,Hawai'i,RB,0.1394,0.085,0.051,0.098,0.042,0.0982
2022,Odieu Hilaire,Bowling Green,WR,0.0786,0.113,0.119,0.114,0.108,0.0978
2022,Cade Ballard,Army,QB,0.0704,0.097,0.138,0.075,0.172,0.0978
2022,Antwain Littleton II,Maryland,RB,0.1043,0.076,0.101,0.178,0.029,0.0977
2022,Robert Burns,Connecticut,RB,0.1075,0.078,0.093,0.161,0.049,0.0976
2022,Gerald Green,Georgia Southern,RB,0.1102,0.106,0.067,0.139,0.042,0.0974
2022,Omarion Hampton,North Carolina,RB,0.127,0.093,0.037,0.133,0.03,0.0974
2022,Cam Porter,Northwestern,RB,0.1139,0.096,0.083,0.126,0.052,0.0968
2022,Ryan Montgomery,Cincinnati,RB,0.1023,0.082,0.08,0.158,0.046,0.0966
2022,Sam Wiglusz,Ohio,WR,0.1089,0.064,0.126,0.088,0.082,0.0965
2022,Jalen Milroe,Alabama,QB,0.0657,0.103,0.175,0.081,0.16,0.0965
2022,Devonte Lee,Nevada,RB,0.0981,0.087,0.109,0.151,0.062,0.0964
2022,Jonah Coleman,Arizona,RB,0.1078,0.108,0.056,0.102,0.078,0.0964
2022,Jared Brown,Coastal Carolina,WR,0.1091,0.086,0.097,0.073,0.093,0.0963
2022,Isaiah Winstead,East Carolina,WR,0.0779,0.062,0.204,0.076,0.131,0.096
2022,Jeff Undercuffler,Akron,QB,0.088,0.107,0.113,0.044,0.143,0.0959
2022,Mac Hippenhammer,Miami (OH),WR,0.1133,0.078,0.082,0.039,0.107,0.0958
2022,Xavier Arline,Navy,QB,0.0854,0.101,0.101,0.087,0.113,0.0953
2022,Bryce Wheaton,West Virginia,WR,0.0911,0.082,0.119,0.083,0.113,0.0953
2022,Nolan McCormick,Ohio,RB,0.1006,0.109,0.057,0.103,0.086,0.0952
2022,Keegan Jones,UCLA,RB,0.1189,0.083,0.063,0.084,0.075,0.0951
2022,La'Darius Jefferson,Western Michigan,RB,0.1258,0.101,0.035,0.125,0.055,0.095
2022,Brandon Thomas,Memphis,RB,0.1299,0.079,0.028,0.136,0.02,0.095
2022,Daetrich Harrington,Appalachian State,RB,0.1276,0.081,0.056,0.082,0.056,0.0949
2022,Jeremiah Hunter,California,WR,0.0896,0.094,0.12,0.098,0.1,0.0948
2022,Matthew Downing,Louisiana Tech,QB,0.0838,0.089,0.132,0.072,0.125,0.0948
2022,Isaiah Williams,Illinois,WR,0.0608,0.113,0.133,0.079,0.155,0.0945
2022,Ben Finley,NC State,QB,0.0817,0.089,0.121,0.067,0.127,0.0943
2022,Ronnie Bell,Michigan,WR,0.0764,0.113,0.116,0.083,0.133,0.0942
2022,Craig Williams,Baylor,RB,0.0939,0.111,0.075,0.101,0.082,0.094
2022,Tyler Buchner,Notre Dame,QB,0.0864,0.082,0.133,0.074,0.128,0.0939
2022,Mike Hollins,Virginia,RB,0.0827,0.118,0.085,0.13,0.08,0.0938
2022,Xavier Weaver,South Florida,WR,0.0714,0.108,0.126,0.105,0.112,0.0938
2022,Malik Washington,Northwestern,WR,0.0944,0.086,0.099,0.077,0.104,0.0935
2022,Brian Cobbs,Utah State,WR,0.0746,0.097,0.127,0.074,0.133,0.0933
2022,Iverson Celestine,Tulane,RB,0.1277,0.093,0.019,0.074,0.05,0.0928
2022,Puka Nacua,BYU,WR,0.0988,0.067,0.127,0.083,0.093,0.0926
2022,Jaquez Moore,Duke,RB,0.1003,0.113,0.056,0.11,0.068,0.0925
2022,Juma Otoviano,Rice,RB,0.0963,0.121,0.048,0.143,0.053,0.0922
2022,Keon Coleman,Michigan State,WR,0.0767,0.092,0.121,0.1,0.103,0.0922
2022,Cartevious Norton,Iowa State,RB,0.1313,0.077,0.048,0.092,0.045,0.0922
2022,Xavier Brown,Virginia,RB,0.1331,0.078,0.038,0.101,0.044,0.0922
2022,Jalen Wayne,South Alabama,WR,0.0928,0.101,0.084,0.064,0.111,0.0921
2022,Chubba Purdy,Nebraska,QB,0.0854,0.065,0.139,0.086,0.102,0.092
2022,Jutahn Mcclain,Kentucky,RB,0.1025,0.069,0.113,0.077,0.086,0.092
2022,Marlon Gunn,East Carolina,RB,0.0974,0.106,0.063,0.1,0.074,0.0917
2022,Aaron Turner,Connecticut,WR,0.0502,0.114,0.139,0.095,0.138,0.0916
2022,Johnny Langan,Rutgers,TE,0.0845,0.086,0.11,0.108,0.095,0.0914
2022,DeCarlos Brooks,California,RB,0.0896,0.121,0.06,0.104,0.085,0.0909
2022,Luke McCaffrey,Rice,WR,0.0901,0.095,0.095,0.071,0.102,0.0908
2022,Thayer Thomas,NC State,WR,0.1063,0.075,0.092,0.062,0.088,0.0907
2022,AJ Mayer,Arkansas State,QB,0.0793,0.067,0.14,0.136,0.081,0.0907
2022,Elijah Cooks,San José State,WR,0.0849,0.105,0.082,0.109,0.079,0.0906
2022,Malik Sherrod,Fresno State,RB,0.0872,0.121,0.043,0.118,0.066,0.0906
2022,Derwin Burgess Jr.,Georgia Southern,WR,0.078,0.12,0.067,0.074,0.122,0.0901
2022,Jared Wayne,Pittsburgh,WR,0.0571,0.126,0.101,0.049,0.172,0.09
2022,Noah Vedral,Rutgers,QB,0.0563,0.095,0.144,0.078,0.138,0.09
2022,Jamyest Williams,Georgia State,RB,0.1014,0.099,0.06,0.086,0.075,0.0899
2022,Darius Bracy,Middle Tennessee,RB,0.0909,0.097,0.074,0.115,0.073,0.0898
2022,Jordan Moore,Duke,QB,0.0912,0.079,0.099,0.061,0.111,0.0898
2022,Robert Briggs,Utah State,RB,0.1075,0.101,0.046,0.093,0.063,0.0896
2022,Jarek Broussard,Michigan State,RB,0.1091,0.092,0.047,0.09,0.062,0.0896
2022,Tyler Scott,Cincinnati,WR,0.0957,0.086,0.08,0.061,0.1,0.0895
2022,Jaiden Credle,Northern Illinois,RB,0.1201,0.095,0.03,0.108,0.028,0.0892
2022,Velton Gardner,SMU,RB,0.1185,0.083,0.049,0.069,0.061,0.0891
2022,AJ Green,Arkansas,RB,0.1026,0.118,0.023,0.117,0.046,0.0891
2022,Billy Edwards,Maryland,QB,0.0644,0.092,0.118,0.085,0.124,0.0885
2022,Quentin Johnston,TCU,WR,0.078,0.076,0.135,0.087,0.104,0.0884
2022,Logan Bonner,Utah State,QB,0.0866,0.078,0.104,0.042,0.129,0.0883
2022,Dexter Williams II,Indiana,QB,0.0845,0.073,0.12,0.087,0.092,0.0882
2022,Jarrett Guest,Coastal Carolina,QB,0.0472,0.099,0.146,0.078,0.154,0.0882
2022,Dawaiian McNeely,Wyoming,RB,0.1058,0.081,0.069,0.124,0.033,0.0881
2022,Adonicas Sanders,Temple,WR,0.0786,0.103,0.07,0.093,0.094,0.088
2022,Kavosiey Smoke,Kentucky,RB,0.118,0.098,0.02,0.088,0.045,0.088
2022,Cole Tucker,Northern Illinois,WR,0.0661,0.107,0.107,0.047,0.156,0.0879
2022,Dominic Lovett,Missouri,WR,0.0779,0.091,0.097,0.057,0.12,0.0879
2022,Alex Adams,Akron,WR,0.0669,0.077,0.122,0.095,0.112,0.0878
2022,Jeremy Singleton,Georgia Southern,WR,0.0968,0.091,0.061,0.091,0.067,0.0877
2022,John Emery Jr.,LSU,RB,0.0981,0.1,0.043,0.096,0.07,0.0875
2022,Elijah Higgins,Stanford,WR,0.0693,0.085,0.126,0.058,0.133,0.0874
2022,Nikko Remigio,Fresno State,WR,0.0769,0.113,0.074,0.094,0.093,0.0871
2022,Jayden Reed,Michigan State,WR,0.0649,0.12,0.101,0.095,0.107,0.087
2022,Oronde Gadsden II,Syracuse,WR,0.0717,0.119,0.067,0.071,0.116,0.0868
2022,Jordan Addison,USC,WR,0.088,0.089,0.078,0.097,0.08,0.0867
2022,Jayden de Laura,Arizona,QB,0.0755,0.092,0.111,0.077,0.113,0.0863
2022,Jaylin Noel,Iowa State,WR,0.0866,0.081,0.101,0.046,0.115,0.0863
2022,Alex Fontenot,Colorado,RB,0.1007,0.089,0.06,0.097,0.063,0.0862
2022,Grant DuBose,Charlotte,WR,0.0714,0.103,0.107,0.086,0.108,0.0862
2022,Jason Brownlee,Southern Mississippi,WR,0.0912,0.061,0.122,0.051,0.1,0.086
2022,Jaylon Glover,Utah,RB,0.0728,0.118,0.071,0.112,0.077,0.0859
2022,Brock Bowers,Georgia,TE,0.0723,0.097,0.089,0.082,0.114,0.0857
2022,Aron Cruickshank,Rutgers,WR,0.0739,0.091,0.103,0.042,0.129,0.0855
2022,Jarret Doege,Troy,QB,0.043,0.103,0.147,0.06,0.165,0.0854
2022,Kevin Davis,Miami (OH),RB,0.0837,0.105,0.064,0.078,0.09,0.0854
2022,Garrett Dzuro,UMass,QB,0.0724,0.092,0.099,0.052,0.12,0.0853
2022,Braylon McReynolds,South Alabama,RB,0.0902,0.09,0.078,0.081,0.081,0.0852
2022,Luke Wysong,New Mexico,WR,0.0734,0.107,0.07,0.064,0.111,0.085
2022,Sam LaPorta,Iowa,TE,0.0738,0.071,0.114,0.077,0.101,0.085
2022,Carlos Carriere,Central Michigan,WR,0.0563,0.079,0.138,0.079,0.121,0.0849
2022,Jaylin Lucas,Indiana,RB,0.0899,0.097,0.068,0.097,0.072,0.0848
2022,Cam Camper,Indiana,WR,0.0872,0.076,0.104,0.063,0.098,0.0848
2022,Trevion Cooley,Louisville,RB,0.1136,0.081,0.037,0.074,0.055,0.0848
2022,Demie Sumo,NC State,RB,0.0817,0.11,0.052,0.098,0.081,0.0847
2022,Jamal Johnson,Bowling Green,RB,0.0893,0.099,0.06,0.082,0.079,0.0844
2022,Devontez Walker,Kent State,WR,0.0932,0.076,0.084,0.042,0.101,0.0844
2022,Tre Tucker,Cincinnati,WR,0.0792,0.09,0.093,0.042,0.116,0.0838
2022,John Paul Richardson,Oklahoma State,WR,0.064,0.096,0.108,0.077,0.11,0.0835
2022,Brennan Presley,Oklahoma State,WR,0.0711,0.093,0.103,0.072,0.107,0.0835
2022,Kendall Milton,Georgia,RB,0.1072,0.064,0.051,0.082,0.038,0.0834
2022,Yo'Heinz Tyler,Ball State,WR,0.0672,0.09,0.097,0.061,0.127,0.0829
2022,Zach Pyron,Georgia Tech,QB,0.0841,0.08,0.079,0.081,0.081,0.0828
2022,Johnny Wilson,Florida State,WR,0.0661,0.096,0.085,0.066,0.121,0.0827
2022,Darvon Hubbard,Temple,RB,0.1132,0.064,0.051,0.07,0.059,0.0825
2022,Daewood Davis,Western Kentucky,WR,0.0674,0.103,0.09,0.072,0.11,0.0825
2022,Patrick Smith,Vanderbilt,RB,0.0772,0.12,0.043,0.107,0.068,0.0824
2022,Jalen Cropper,Fresno State,WR,0.0769,0.074,0.111,0.069,0.106,0.0824
2022,Jadon Haselwood,Arkansas,WR,0.0821,0.065,0.103,0.068,0.092,0.0822
2022,Jordan Whittington,Texas,WR,0.0778,0.083,0.101,0.079,0.089,0.0821
2022,Janari Dean,Southern Mississippi,RB,0.0821,0.094,0.049,0.12,0.073,0.082
2022,Noah Cain,LSU,RB,0.1005,0.066,0.067,0.112,0.025,0.0819
2022,Dalton Kincaid,Utah,TE,0.0775,0.068,0.103,0.088,0.081,0.0814
2022,TJ Finley,Auburn,QB,0.0673,0.086,0.109,0.073,0.107,0.0814
2022,Jake Bobo,UCLA,WR,0.0752,0.05,0.133,0.06,0.111,0.0813
2022,Al-Shadee Salaam,Rutgers,RB,0.1268,0.065,0.027,0.066,0.034,0.0811
2022,Kris Thornton,James Madison,WR,0.0877,0.08,0.073,0.064,0.083,0.0811
2022,Anton Hall Jr.,Navy,FB,0.0732,0.087,0.087,0.137,0.041,0.0808
2022,Ja'Tavion Sanders,Texas,TE,0.0778,0.071,0.08,0.058,0.103,0.0808
2022,Elijah Spencer,Charlotte,WR,0.0893,0.08,0.071,0.075,0.068,0.0807
2022,Jaylin Lane,Middle Tennessee,WR,0.0829,0.073,0.08,0.083,0.073,0.0806
2022,Deon Silas,Iowa State,RB,0.0894,0.106,0.027,0.101,0.052,0.0805
2022,Isaiah Johnson,North Texas,RB,0.0638,0.093,0.088,0.122,0.073,0.0805
2022,Nate Mccollum,Georgia Tech,WR,0.0812,0.069,0.102,0.094,0.072,0.0803
2022,Hassan Beydoun,Eastern Michigan,WR,0.0792,0.084,0.087,0.051,0.105,0.08
2022,Calvin Brownholtz,UTEP,QB,0.0562,0.093,0.093,0.092,0.1,0.0799
2022,AJ Padgett,Rice,QB,0.0776,0.06,0.102,0.054,0.098,0.0798
2022,Barion Brown,Kentucky,WR,0.0714,0.073,0.113,0.066,0.098,0.0798
2022,Jamari Thrash,Georgia State,WR,0.0783,0.071,0.084,0.065,0.091,0.0797
2022,Marvin Mims,Oklahoma,WR,0.0725,0.098,0.059,0.088,0.079,0.0796
2022,Ashtyn Hawkins,Texas State,WR,0.0737,0.081,0.075,0.074,0.092,0.0796
2022,Cameron Friel,UNLV,QB,0.0734,0.084,0.079,0.054,0.104,0.0795
2022,LaJohntay Wester,Florida Atlantic,WR,0.0852,0.089,0.054,0.05,0.093,0.0793
